time_s,top_V,top_centered_V,top_normalized,mid_V,mid_centered_V,mid_normalized,bot_V,bot_centered_V,bot_normalized
1.5759999999999998e-06,0.30679646635,0.013411432017664981,1.2526582280561722,0.30177134078,0.0007148241176700432,0.06965112757465518,0.02459565704,0.04400996952239,0.7672396370601204
1.5769999999999999e-06,0.31056531053,0.01718027619766499,1.604676839202262,0.29172108963,-0.00933542703232998,-0.909626582427144,-0.06618080661,-0.046766494127610005,-0.8152949972570941
1.578e-06,0.30428390356,0.010898869227664976,1.017979153647438,0.28920852684,-0.011847989822329985,-1.154446010171189,0.02945868191,0.04887299439239,0.8520182787352741
1.579e-06,0.2967462152,0.003361180867664959,0.31394193135525844,0.29297737102,-0.008079145642329977,-0.7872168690423121,-0.05645475694,-0.037040444457610004,-0.6457377151271186
1.58e-06,0.29297737102,-0.00040766331233504927,-0.03807667979083135,0.30428390356,0.003227386897670048,0.3144705543443189,-0.00944551683,0.009968795652389999,0.1737891491693733
1.581e-06,0.2779019943,-0.015483040032335027,-1.4461511243751852,0.30428390356,0.003227386897670048,0.3144705543443189,0.03432170674,0.05373601922239,0.9367969197130952
1.5819999999999998e-06,0.28543968266,-0.00794535167233501,-0.7421139020830058,0.30177134078,0.0007148241176700432,0.06965112757465518,0.07970993856,0.09912425104239,1.728064236784536
1.583e-06,0.28795224545,-0.00543278888233506,-0.5074348276742768,0.2967462152,-0.0043103014623299685,-0.41998772791343514,0.03432170674,0.05373601922239,0.9367969197130952
1.584e-06,0.30177134078,0.00838630644766497,0.7833000801727267,0.2967462152,-0.0043103014623299685,-0.41998772791343514,-0.10103248463,-0.08161817214761,-1.4228752588475333
1.585e-06,0.29925877799,0.005873743657664965,0.5486210057639925,0.30051505938,-0.0005414572823299602,-0.0527585867845581,-0.08401189766,-0.06459758517761,-1.1261500142919936
1.586e-06,0.29172108963,-0.0016639447023350518,-0.15541621652818702,0.30428390356,0.003227386897670048,0.3144705543443189,0.02459565709,0.04400996957239,0.7672396379317861
1.5869999999999998e-06,0.29800249659,0.0046174622576649615,0.4312814680926141,0.30805274774,0.0069962310776700565,0.681699695473196,0.06106834334,0.08048265582239,1.4030794457012778
1.5879999999999999e-06,0.29297737102,-0.00040766331233504927,-0.03807667979083135,0.30679646635,0.005739949687670054,0.5592899820883641,0.05944733508,0.07886164756239,1.374819898999226
1.589e-06,0.28920852684,-0.004176507492335058,-0.39009529093692114,0.30177134078,0.0007148241176700432,0.06965112757465518,-0.11319004669,-0.09377573420761001,-1.6348218610305867
1.59e-06,0.30428390356,0.010898869227664976,1.017979153647438,0.30302762217,0.0019711055076700457,0.19206084095948706,0.05944733508,0.07886164756239,1.374819898999226
1.591e-06,0.30428390356,0.010898869227664976,1.017979153647438,0.31056531053,0.009508793867670062,0.9265191232172411,0.06836288061,0.08777719309238999,1.5302474076038421
1.592e-06,0.30177134078,0.00838630644766497,0.7833000801727267,0.30805274774,0.0069962310776700565,0.681699695473196,-0.01998207061,-0.0005677581276100005,-0.009897905962961782
1.5929999999999998e-06,0.29800249659,0.0046174622576649615,0.4312814680926141,0.31056531053,0.009508793867670062,0.9265191232172411,-0.03538164929,-0.01596733680761,-0.27836360329345
1.594e-06,0.2779019943,-0.015483040032335027,-1.4461511243751852,0.29297737102,-0.008079145642329977,-0.7872168690423121,0.10969859175,0.12911290423239,2.250865857397154
