time_s,top_V,top_centered_V,top_normalized,bot_V,bot_centered_V,bot_normalized
6.04687e-08,0.3115200970787,0.0045520571119953,0.43968806221286755,-0.4042588024166,-0.011781563944029572,-1.1887335771305931
6.0625e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.3979773954489,-0.005500156976329551,-0.5549535960007521
6.07812e-08,0.3052386901109,-0.001729349855804696,-0.1670397511013596,-0.3935804105713,-0.0011031720987295657,-0.11130760918867776
6.09375e-08,0.3052386901109,-0.001729349855804696,-0.1670397511013596,-0.3954648326617,-0.002987594189129583,-0.301441603536712
6.10937e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3860427222099,0.006434516262670442,0.6492283681832735
6.125e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.3803894559388,0.012087782533770408,1.2196303512172777
6.14062e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.3847864408163,0.007690797656270454,0.7759843644152964
6.156249999999999e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.3904397070873,0.002037531385270408,0.20558238139137375
6.17187e-08,0.3064949715044,-0.00047306846230465993,-0.04569418844430607,-0.3835301594227,0.00894707904987041,0.9027403606473136
6.1875e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.385414581513,0.007062656959570424,0.7126063663093722
6.203119999999999e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.3829020187258,0.009575219746770447,0.9661183587734179
6.21875e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3891834256938,0.003293812778770444,0.3323383776133093
6.23437e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.4004899582359,-0.008012719763329568,-0.8084655884446176
6.25e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.394208551268,-0.0017313127954295404,-0.17468560729459628
6.26562e-08,0.3052386901109,-0.001729349855804696,-0.1670397511013596,-0.400489958236,-0.008012719763429543,-0.808465588454705
6.28125e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3992336768424,-0.006756438369829587,-0.6817095922226877
6.29687e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.4017462396296,-0.009269001157029555,-0.9352215846867278
6.3125e-08,0.2951884389622,-0.011779601004504703,-1.1378042524253742,-0.3891834256938,0.003293812778770444,0.3323383776133093
6.32812e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.4004899582359,-0.008012719763329568,-0.8084655884446176
6.34375e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.400489958236,-0.008012719763429543,-0.808465588454705
