x-axis,1
second,Volt
+1.7187E-09,+315.2889412595E-03
+1.8750E-09,+307.7512528980E-03
+2.0312E-09,+301.4698459301E-03
+2.1875E-09,+298.9572831430E-03
+2.3437E-09,+301.4698459301E-03
+2.5000E-09,+298.9572831430E-03
+2.6562E-09,+297.7010017494E-03
+2.8125E-09,+295.1884389622E-03
+2.9687E-09,+296.4447203558E-03
+3.1250E-09,+296.4447203558E-03
+3.2812E-09,+290.1633133879E-03
+3.4375E-09,+295.1884389622E-03
+3.5937E-09,+293.9321575686E-03
+3.7500E-09,+293.9321575686E-03
+3.9062E-09,+291.4195947815E-03
+4.0625E-09,+298.9572831429E-03
+4.2187E-09,+298.9572831430E-03
+4.3750E-09,+293.9321575686E-03
+4.5312E-09,+296.4447203558E-03
+4.6875E-09,+296.4447203558E-03
+4.8437E-09,+302.7261273237E-03
+5.0000E-09,+302.7261273237E-03
